property_type,price_aprox_usd,surface_total_in_m2,borough,lat,lon
apartment,59061.54,,Coyoacán,19.30618,-99.161962
house,246994.23,,Benito Juárez,19.399375,-99.149986
apartment,65682.44,,Benito Juárez,19.373281,-99.160485
apartment,39514.86,,Benito Juárez,,
apartment,279000.0,,Solidaridad,20.499386,-87.231308
house,93571.19,,Gustavo A. Madero,19.478152,-99.083024
apartment,203369.82,,Miguel Hidalgo,19.436516,-99.173988
apartment,300312.95,,Miguel Hidalgo,19.438042,-99.188619
house,50315.59,,Playa del Carmen,20.678161,-87.053842
apartment,74762.12,,Iztacalco,19.400097,-99.122093
house,579688.75,734.0,Benito Juárez,21.161908,-86.8515279
house,158059.45,328.0,Solidaridad,20.6248067308,-87.088137567
apartment,53055.28,,Cuauhtémoc,19.428622,-99.14602
house,974699.95,,Azcapotzalco,,
apartment,52698.97,,Miguel Hidalgo,19.453691,-99.180039
apartment,107322.36,,Coyoacán,19.305984,-99.127341
house,81683.41,160.0,Benito Juárez,21.137438946,-86.8428683281
apartment,124558.69,,Cuajimalpa de Morelos,,
house,2850000.0,510.0,Miguel Hidalgo,19.383823,-99.254311
apartment,35563.37,,Iztapalapa,,
house,76781.75,,La Magdalena Contreras,19.312466,-99.235216
apartment,85352.1,,Álvaro Obregón,19.386852,-99.194748
apartment,90936.87,,Miguel Hidalgo,19.444584,-99.174675
apartment,130110.16,,Benito Juárez,19.391819,-99.188639
house,684924.28,,Coyoacán,19.34189,-99.166374
apartment,33494.27,,Iztacalco,19.399226,-99.134352
house,169123.61,,Álvaro Obregón,19.36656,-99.23115
house,161220.64,,Álvaro Obregón,19.36787,-99.221502
apartment,65910.79,,Azcapotzalco,19.484503,-99.211634
apartment,33719.34,,Álvaro Obregón,19.38642,-99.222521
house,80515.48,,Tlalpan,19.277074,-99.230632
apartment,97493.1,0.0,Miguel Hidalgo,19.436516,-99.173988
apartment,137017.34,78.0,Benito Juárez,19.3825040623,-99.1580399126
house,1000000.0,300.0,Cuajimalpa de Morelos,19.3904162,-99.2550003
apartment,27607.71,,Iztapalapa,19.355462,-99.065676
apartment,42386.27,,Cuauhtémoc,19.455664,-99.134808
apartment,285600.0,130.0,Tulum,,
house,131716.2,110.0,Benito Juárez,21.0939997918,-86.8690373003
house,67272.63,,Cuauhtémoc,19.429812,-99.159863
apartment,50546.25,,Cuauhtémoc,19.459211,-99.127063
apartment,78523.95,0.0,Tláhuac,19.2990233,-99.0436467
house,43657.6,,Iztapalapa,19.357819,-99.054344
house,400000.0,,Benito Juárez,21.101637,-86.840851
house,260798.09,,Álvaro Obregón,19.33981,-99.216052
apartment,74305.55,0.0,Azcapotzalco,19.4857398039,-99.2105770111
apartment,46943.65,,Álvaro Obregón,19.359901,-99.189606
apartment,306444.55,107.0,Cuauhtémoc,19.4195256,-99.162549
house,200208.63,,La Magdalena Contreras,19.323439,-99.234693
house,147522.15,,Azcapotzalco,19.472634,-99.197437
house,1275000.0,747.0,Miguel Hidalgo,19.405931,-99.2507755
apartment,167421.83,,Álvaro Obregón,19.341894,-99.224525
apartment,71390.18,,Cuauhtémoc,19.446829,-99.159454
apartment,113302.8,0.0,Álvaro Obregón,19.386852,-99.194748
apartment,447835.11,,Benito Juárez,19.398602,-99.172863
apartment,52159.61,,Gustavo A. Madero,19.469681,-99.086136
house,189618.65,,Iztapalapa,19.343612,-99.107783
apartment,47681.26,,Coyoacán,19.304502,-99.123118
apartment,97996.85,,Benito Juárez,19.384467,-99.135872
apartment,1068000.0,178.0,Miguel Hidalgo,,
apartment,77449.13,,Benito Juárez,19.395835,-99.135191
house,92023.21,128.0,Benito Juárez,21.15834,-86.821671
apartment,57968.87,0.0,Iztacalco,19.4027115,-99.0709578
apartment,590228.55,300.0,Cuajimalpa de Morelos,19.4010571,-99.2547744
apartment,58745.42,,Iztapalapa,19.369859,-99.135812
house,73761.07,,Benito Juárez,21.152508,-86.850891
apartment,1400000.0,280.0,Miguel Hidalgo,19.4282002,-99.1862648
apartment,510536.65,110.0,Cuauhtémoc,19.430718,-99.1583733
house,260798.09,328.0,Tlalpan,19.262756,-99.1758154
apartment,131716.2,,Gustavo A. Madero,19.462971,-99.125854
apartment,61903.72,,Iztacalco,23.634501,-102.552788
apartment,66384.96,,Benito Juárez,19.364891,-99.148384
apartment,44446.31,,Cuauhtémoc,19.405887,-99.16285
house,230294.53,,Benito Juárez,19.397882,-99.165969
house,358268.08,,La Magdalena Contreras,19.318155,-99.220718
house,157796.01,131.0,Cancún,21.1289398,-86.8364902
house,195466.85,,Tlalpan,19.276456,-99.208052
apartment,158000.0,0.0,Solidaridad,20.6152723186,-87.0927214622
apartment,526864.83,,Coyoacán,19.354509,-99.149765
house,93065.4,,Venustiano Carranza,19.418775,-99.096242
apartment,48550.59,,Gustavo A. Madero,19.52589,-99.151703
apartment,52067.41,,Cuauhtémoc,19.461871,-99.129227
apartment,445000.0,,Playa del Carmen,20.663144,-87.03201
apartment,1053676.0,229.0,Miguel Hidalgo,19.4354835,-99.2106606
house,273969.71,,Coyoacán,19.336828,-99.135239
apartment,279238.36,,Benito Juárez,19.400959,-99.162199
house,383294.16,0.0,Tlalpan,19.3402891,-99.1989148
apartment,90093.88,,Benito Juárez,19.375299,-99.139692
apartment,35636.08,,Gustavo A. Madero,19.482659,-99.106549
apartment,155000.0,78.0,Benito Juárez,21.129547,-86.817017
house,416321.92,0.0,Cuajimalpa de Morelos,19.364737,-99.282021
apartment,236562.31,,Benito Juárez,19.388044,-99.185753
house,250000.0,5000.0,Benito Juárez,20.8482492,-86.876106
apartment,40028.02,,Álvaro Obregón,19.365917,-99.196977
house,632387.73,500.0,Gustavo A. Madero,,
house,258163.77,,Álvaro Obregón,19.366424,-99.231448
store,295000.0,1250.0,Cozumel,20.5111307018,-86.9415776432
apartment,120125.18,,Benito Juárez,19.367931,-99.170262
apartment,130135.61,,Benito Juárez,19.39867,-99.154329
apartment,139092.31,,Benito Juárez,19.367424,-99.185753
apartment,54267.07,,Venustiano Carranza,19.41627,-99.087547
store,121207.64,92.0,Benito Juárez,21.1491361595,-86.8200749159
apartment,56866.41,,Iztacalco,,
house,184402.69,,Xochimilco,,
apartment,29962.59,,Azcapotzalco,19.458968,-99.152898
house,34307.03,120.0,Benito Juárez,21.1476532184,-86.8553352356
apartment,45035.87,,Cuauhtémoc,19.440749,-99.141649
house,526864.83,,Coyoacán,19.346901,-99.14865
apartment,33200.35,,Azcapotzalco,19.474706,-99.18843
house,64224.82,120.0,Iztacalco,19.3838058411,-99.1193175316
apartment,151737.07,,Coyoacán,19.350054,-99.123847
house,210482.5,174.0,Xochimilco,19.2403909,-99.1146931
apartment,31611.89,,Tlalpan,19.291903,-99.124191
house,81683.41,200.0,Benito Juárez,21.1536213,-86.840701
apartment,88513.29,,Benito Juárez,23.634501,-102.552788
house,152827.03,283.0,Iztapalapa,,
apartment,81242.55,,Benito Juárez,19.363254,-99.174611
house,474178.35,,Tulum,,
apartment,192305.66,,Benito Juárez,,
apartment,55239.14,,Coyoacán,19.30609,-99.113432
house,65610.22,0.0,Iztapalapa,,
apartment,89588.26,0.0,Coyoacán,19.3437444,-99.1561883
apartment,61903.72,,Iztacalco,23.634501,-102.552788
apartment,52686.48,,Venustiano Carranza,19.421989,-99.110763
apartment,144887.83,,Coyoacán,19.329735,-99.151129
house,263020.6,,Benito Juárez,19.380273,-99.155793
apartment,150156.47,,Coyoacán,19.322523,-99.141464
house,156515.96,181.0,Solidaridad,20.626583,-87.078659
store,140000.0,0.0,Solidaridad,20.6147810662,-87.0929412894
apartment,100104.31,85.0,Tlalpan,19.2761999,-99.18716
house,171271.67,0.0,Benito Juárez,21.129547,-86.817017
apartment,91538.12,,Álvaro Obregón,19.3757,-99.196831
house,245102.94,,Iztapalapa,23.634501,-102.552788
house,33192.48,,Othón P. Blanco,18.5435,-88.280949
house,250000.0,185.0,Solidaridad,20.680369568,-87.0365452766
apartment,152790.8,,Benito Juárez,21.160361,-86.829894
apartment,71748.66,,Benito Juárez,19.384478,-99.185339
apartment,71653.61,,Benito Juárez,19.368544,-99.163605
apartment,37196.65,,Benito Juárez,19.370272,-99.149127
apartment,44141.21,,Azcapotzalco,19.472084,-99.16983
house,737785.69,177.0,Álvaro Obregón,19.355921,-99.180214
apartment,24499.21,,Venustiano Carranza,19.409843,-99.125509
house,105372.96,,Coyoacán,19.32489,-99.108955
apartment,42149.18,65.0,Miguel Hidalgo,19.2464696,-99.1013498
apartment,34088.15,,Benito Juárez,19.374721,-99.140098
apartment,55320.8,,Tlalpan,19.282552,-99.14574
apartment,76395.4,,Coyoacán,19.306987,-99.126391
apartment,122570.0,0.0,Tulum,20.1999029736,-87.4531459808
apartment,158059.45,,Benito Juárez,19.367424,-99.185753
apartment,310923.97,0.0,Benito Juárez,21.158964,-86.845937
apartment,169615.33,,Cuauhtémoc,19.424171,-99.159991
apartment,60589.45,,Iztapalapa,19.314895,-99.09423
apartment,29451.74,,La Magdalena Contreras,19.306256,-99.236671
apartment,47681.26,,Miguel Hidalgo,19.457982,-99.19269
apartment,100104.31,,Álvaro Obregón,,
house,218700.0,,Solidaridad,20.67581,-87.042636
apartment,175902.62,,Coyoacán,19.304179,-99.181916
apartment,77449.13,,Benito Juárez,19.396593,-99.133163
house,230000.0,90.0,Solidaridad,20.630901,-87.069916
apartment,51422.0,,Tlalpan,19.2737163511,-99.1887545586
apartment,147522.15,0.0,Cuajimalpa de Morelos,19.3517191,-99.2877309
apartment,445306.36,0.0,Álvaro Obregón,19.371342,-99.253616
house,229713.06,,Benito Juárez,19.397882,-99.165969
house,83791.37,145.0,Benito Juárez,21.1985714692,-86.8189510703
house,93723.98,,Coyoacán,19.320076,-99.105863
house,71758.99,,Venustiano Carranza,19.435839,-99.118375
house,437401.51,630.0,Benito Juárez,21.1071942684,-86.8491353985
apartment,800000.0,445.0,Miguel Hidalgo,19.401079,-99.24807
apartment,149214.82,65.0,Cuauhtémoc,19.4531642,-99.1628518
apartment,37416.27,,Coyoacán,19.325989,-99.110649
apartment,180187.77,,Álvaro Obregón,19.365686,-99.263209
house,63223.78,,Tabasco,23.634501,-102.552788
house,453211.21,211.0,Coyoacán,19.2976171,-99.1575957
house,3300000.0,2203.0,Miguel Hidalgo,19.401079,-99.24807
house,102369.83,,Azcapotzalco,19.472128,-99.146697
apartment,985178.84,212.0,Miguel Hidalgo,19.437185,-99.2031466
apartment,443876.66,,Miguel Hidalgo,,
apartment,242151.8,0.0,Benito Juárez,19.3706835,-99.1722555
house,52482.9,,La Magdalena Contreras,19.303392,-99.243225
apartment,151052.14,,Benito Juárez,23.634501,-102.552788
apartment,49525.29,,Cuauhtémoc,19.417923,-99.148384
apartment,34834.02,,Azcapotzalco,19.493185,-99.205755
apartment,20547.72,,Coyoacán,19.312223,-99.105454
apartment,71143.62,0.0,Álvaro Obregón,19.371843,-99.200287
apartment,8693.26,,Solidaridad,23.634501,-102.552788
apartment,680000.0,222.0,Playa del Carmen,20.626583,-87.078659
apartment,301893.55,,Álvaro Obregón,19.386872,-99.219322
apartment,60589.45,,Gustavo A. Madero,19.469681,-99.086136
apartment,129714.12,,Benito Juárez,19.374473,-99.142868
apartment,104846.1,,Venustiano Carranza,19.406622,-99.124168
apartment,123813.23,,Benito Juárez,19.387245,-99.147388
apartment,340000.0,0.0,Benito Juárez,21.129547,-86.817017
house,342543.35,285.0,Benito Juárez,21.1083633174,-86.8461513519
house,107758.08,,Gustavo A. Madero,19.457458,-99.065399
house,110554.52,,Iztacalco,19.379943,-99.123549
apartment,39524.23,62.0,Cuauhtémoc,19.431252,-99.146999
apartment,33894.95,,Venustiano Carranza,19.452665,-99.121497
apartment,31225.54,,Venustiano Carranza,19.457685,-99.121754
house,273969.71,305.0,Tlalpan,19.2955945,-99.1497664
apartment,2000000.0,,Miguel Hidalgo,19.427109,-99.190961
apartment,33118.72,,Iztacalco,19.403155,-99.074139
apartment,86142.4,,Benito Juárez,19.397983,-99.146696
apartment,42823.57,,Azcapotzalco,19.471896,-99.224024
house,4500000.0,4400.0,Isla Mujeres,21.2283734,-86.7296922
apartment,48998.42,,Coyoacán,19.332495,-99.168057
house,73761.07,97.0,Cuauhtémoc,19.431252,-99.146999
house,172169.24,,Álvaro Obregón,19.342911,-99.224472
house,137017.34,140.0,Iztapalapa,19.353788,-99.105499
house,216592.8,,Tlalpan,19.274141,-99.166374
house,142710.08,,Xochimilco,19.271181,-99.137314
apartment,94835.67,,Benito Juárez,19.380375,-99.1491
apartment,68070.93,,Iztacalco,19.400731,-99.125466
house,57433.53,,Gustavo A. Madero,19.456919,-99.105499
store,200208.63,825.0,Benito Juárez,21.131113,-86.840889
apartment,1066000.0,0.0,Miguel Hidalgo,19.430456,-99.1889121
apartment,1950000.0,,Miguel Hidalgo,19.401079,-99.24807
apartment,71390.18,,Cuauhtémoc,19.452245,-99.15589
house,1554619.85,705.0,Álvaro Obregón,19.3529057,-99.1961354
house,412183.9,,Cuauhtémoc,19.424171,-99.159991
house,224444.42,,Benito Juárez,19.363284,-99.172349
apartment,484715.65,,Álvaro Obregón,,
apartment,289775.66,,Miguel Hidalgo,23.634501,-102.552788
apartment,220587.77,,Benito Juárez,19.370933,-99.173043
store,375849.11,42.0,Cuauhtémoc,19.418058,-99.131088
house,2002561.17,1734.0,Coyoacán,19.347502,-99.171906
apartment,44783.51,,Cuauhtémoc,19.412142,-99.146127
apartment,154987.69,82.0,Benito Juárez,19.394073,-99.153915
apartment,159640.04,,Benito Juárez,19.391074,-99.165737
apartment,94835.67,,Benito Juárez,19.400446,-99.165941
house,653312.39,720.0,Tlalpan,19.284989,-99.1580784
apartment,168596.74,0.0,Benito Juárez,21.161908,-86.8515279
house,319374.67,350.0,Álvaro Obregón,19.346521,-99.234912
apartment,184446.42,200.0,Solidaridad,20.63719,-87.089897
house,61906.61,,Álvaro Obregón,19.365474,-99.206474
house,151246.06,0.0,Coyoacán,19.2985015595,-99.1075721383
apartment,216014.58,250.0,Solidaridad,,
apartment,225450.73,,Álvaro Obregón,19.358585,-99.185753
apartment,39409.48,,Iztapalapa,19.337163,-99.080899
apartment,79029.72,,Miguel Hidalgo,19.444584,-99.174675
house,96943.13,,Miguel Hidalgo,19.397059,-99.184501
house,55320.8,,Iztapalapa,19.362571,-99.058921
apartment,121178.91,,Benito Juárez,19.393865,-99.166391
apartment,258690.63,,Álvaro Obregón,19.324116,-99.215954
apartment,140361.53,,Benito Juárez,19.394073,-99.153915
house,63223.78,,Cuajimalpa de Morelos,19.364245,-99.302638
apartment,53160.66,,Benito Juárez,19.399375,-99.149986
apartment,297300.0,,Tulum,,
apartment,152827.03,0.0,Benito Juárez,,
apartment,57955.13,,Álvaro Obregón,19.377369,-99.198052
house,790484.67,3000.0,Cuajimalpa de Morelos,,
apartment,79029.72,,Azcapotzalco,19.482603,-99.194748
apartment,67965.56,,Venustiano Carranza,19.416439,-99.125632
apartment,550000.0,0.0,Benito Juárez,21.129547,-86.817017
house,658581.04,,Cuajimalpa de Morelos,19.361321,-99.289923
house,85899.33,,Azcapotzalco,,
apartment,16967.15,,Tláhuac,19.305214,-99.046887
apartment,255590.04,113.0,Benito Juárez,19.394073,-99.153915
apartment,291524.12,119.0,Miguel Hidalgo,19.437238,-99.1779516
apartment,448468.3,177.0,Benito Juárez,19.3689246,-99.17846
apartment,271399.73,248.0,Benito Juárez,21.1591424,-86.8053312
house,275000.0,1000.0,Benito Juárez,21.158964,-86.845937
apartment,249003.98,149.0,Cuajimalpa de Morelos,19.3679526,-99.2983107
apartment,79556.59,,Benito Juárez,19.368591,-99.136923
house,1844026.93,,Álvaro Obregón,,
apartment,233950.0,59.0,Solidaridad,20.626583,-87.078659
apartment,197689.67,0.0,Benito Juárez,19.3794059,-99.1591446
house,139619.18,205.0,Solidaridad,20.6148304777,-87.1044373512
apartment,83264.38,0.0,Cuauhtémoc,19.458118,-99.125557
apartment,25842.19,,Iztapalapa,19.38855,-99.055877
house,35458.0,,Iztapalapa,19.324921,-99.060494
house,230000.0,,Solidaridad,20.616772,-87.087307
apartment,310850.25,,Cuajimalpa de Morelos,,
house,368892.84,1000.0,Benito Juárez,21.137991,-86.870964
apartment,14488.78,,Iztapalapa,23.634501,-102.552788
house,3600000.0,1500.0,Miguel Hidalgo,19.4095028,-99.2272939
apartment,113275.94,,Benito Juárez,19.381729,-99.164986
house,469330.51,131.0,La Magdalena Contreras,19.3109757,-99.2426849
apartment,700000.0,0.0,Benito Juárez,21.0979898233,-86.7645008595
apartment,90093.88,,Benito Juárez,23.634501,-102.552788
apartment,305739.66,,Cuauhtémoc,19.41498,-99.177444
house,176499.72,,La Magdalena Contreras,19.317653,-99.236291
apartment,479000.0,0.0,Benito Juárez,,
apartment,139917.38,,Coyoacán,,
apartment,66400.71,,Benito Juárez,19.36269,-99.150565
apartment,581480.52,40707.0,Benito Juárez,21.162626,-86.834587
apartment,33561.29,65.0,Venustiano Carranza,19.4261250552,-99.0606307983
house,68508.67,160.0,Benito Juárez,21.152508,-86.850891
apartment,121178.91,61.0,Cuauhtémoc,19.4272709,-99.1727497
house,349000.0,220.0,Solidaridad,20.626583,-87.078659
apartment,32402.18,62.0,Venustiano Carranza,19.4244082,-99.0633288
apartment,23529.78,,Iztapalapa,,
apartment,89588.26,0.0,Cuauhtémoc,19.405298,-99.164986
house,121099.09,,Coyoacán,19.344123,-99.129076
house,39040.68,,Álvaro Obregón,19.380474,-99.245664
apartment,42096.5,,Cuauhtémoc,23.634501,-102.552788
apartment,55847.67,,Cuauhtémoc,19.436561,-99.15195
apartment,106005.2,,Álvaro Obregón,19.387209,-99.222038
apartment,200208.63,,Benito Juárez,19.400012,-99.148596
house,51211.26,,Iztapalapa,19.325608,-99.06112
apartment,22233.69,46.0,Tláhuac,19.3061866,-99.0557268
apartment,368000.0,6000.0,Benito Juárez,21.1221650065,-86.7698210478
apartment,64170.86,,Álvaro Obregón,19.377369,-99.198052
apartment,135085.08,,Miguel Hidalgo,19.432657,-99.177444
apartment,47010.35,,Cuauhtémoc,19.453036,-99.15556
house,71126.75,220.0,Solidaridad,20.6519325605,-87.0621954865
house,73234.21,160.0,Benito Juárez,21.129547,-86.817017
house,349694.34,285.0,Coyoacán,,
house,513779.88,,Álvaro Obregón,19.324613,-99.211893
apartment,94045.37,,Azcapotzalco,19.472155,-99.161186
house,174697.11,0.0,Tlalpan,,
apartment,49525.29,,Cuauhtémoc,19.415143,-99.14685
apartment,166489.28,,Benito Juárez,19.380644,-99.179176
apartment,67438.69,62.0,Iztapalapa,19.3138777,-99.094271
apartment,54688.57,,Miguel Hidalgo,19.456145,-99.201167
store,380000.0,116.0,Solidaridad,,
house,136721.42,,Coyoacán,19.350012,-99.121431
apartment,175231.5,,Miguel Hidalgo,19.428324,-99.176337
apartment,57733.84,,Benito Juárez,19.376456,-99.145563
house,368892.84,800.0,Benito Juárez,21.129547,-86.817017
apartment,113000.0,0.0,Solidaridad,20.6341698562,-87.0674657822
apartment,81664.04,,Coyoacán,19.348122,-99.125716
apartment,163328.09,,Miguel Hidalgo,19.434611,-99.171078
apartment,163064.66,,Cuauhtémoc,19.446829,-99.159454
apartment,227391.38,0.0,Coyoacán,19.3049333,-99.1836755
house,10000000.0,4500.0,Miguel Hidalgo,19.395209,-99.230157
store,202842.96,189.0,Gustavo A. Madero,19.5243854237,-99.1684256958
house,2500000.0,0.0,Solidaridad,,
apartment,49051.11,,Miguel Hidalgo,19.450242,-99.194688
apartment,45439.79,,Iztacalco,19.398514,-99.130366
apartment,35636.08,,Gustavo A. Madero,19.474631,-99.088611
apartment,50930.23,,Iztacalco,19.392349,-99.07093
apartment,131716.2,,Benito Juárez,19.403334,-99.157755
apartment,300000.0,,Solidaridad,20.632654,-87.067309
apartment,289775.66,,Benito Juárez,19.394358,-99.177444
house,158059.45,,Venustiano Carranza,19.405419,-99.12295
house,131716.2,,Coyoacán,19.330254,-99.134603
house,205477.28,,Benito Juárez,19.40099,-99.161174
apartment,379342.68,,Cuauhtémoc,19.405298,-99.164986
apartment,121036.65,,Benito Juárez,,
house,75341.67,,Coyoacán,19.320076,-99.105863
house,330000.0,410.0,Solidaridad,,
house,150683.34,,Coyoacán,19.311361,-99.109672
apartment,1248353.54,,Álvaro Obregón,19.383531,-99.233933
apartment,234454.85,,Miguel Hidalgo,19.40498,-99.179287
house,105372.96,,Tlalpan,19.274555,-99.214116
house,131716.2,,Tlalpan,19.298168,-99.113106
apartment,168636.73,,Gustavo A. Madero,19.478469,-99.116014
apartment,65858.1,,Cuauhtémoc,19.448658,-99.142499
apartment,58074.27,,Gustavo A. Madero,19.52686,-99.147293
apartment,302683.84,,Cuauhtémoc,19.427607,-99.160835
house,39514.86,,Benito Juárez,21.125938,-86.834436
apartment,461006.73,,Cuajimalpa de Morelos,19.365305,-99.273329
apartment,34825.76,,Azcapotzalco,19.491802,-99.200867
house,85352.1,,Tlalpan,19.284672,-99.220367
apartment,640000.0,230.0,Miguel Hidalgo,19.4259971,-99.224352
apartment,237089.17,,Álvaro Obregón,19.340202,-99.257774
house,147416.78,,Benito Juárez,21.165484,-86.820945
house,79048.46,0.0,Jerez,,
apartment,289775.66,,Cuauhtémoc,19.41498,-99.177444
house,150683.34,,Álvaro Obregón,19.365175,-99.230064
apartment,92223.21,,Venustiano Carranza,19.412056,-99.124259
apartment,65142.0,0.0,Tulum,20.2114185,-87.4653502
apartment,21074.59,,Iztapalapa,19.332034,-99.062028
